1644.963089 -8932.348234 --> Census year: 2018 || Block ID: 746 || Property ID: 110450 || Base property ID: 110437 || CLUE small area: Southbank || Trading name: Golf Australia || Industry (ANZSIC4) code: 9114 || Industry (ANZSIC4) description: Sport and Physical Recreation Administrative Service || x coordinate: 144.966274 || y coordinate: -37.83069486 || Location: (-37.83069486, 144.966274) || 
1644.963089 -8932.348234 --> Census year: 2018 || Block ID: 746 || Property ID: 110439 || Base property ID: 110437 || CLUE small area: Southbank || Trading name: CIBT Hamilton Watts || Industry (ANZSIC4) code: 9539 || Industry (ANZSIC4) description: Other Personal Services n.e.c. || x coordinate: 144.966274 || y coordinate: -37.83069486 || Location: (-37.83069486, 144.966274) || 
1644.963089 -8932.348234 --> Census year: 2018 || Block ID: 746 || Property ID: 110449 || Base property ID: 110437 || CLUE small area: Southbank || Trading name: Office Choice Limited || Industry (ANZSIC4) code: 4272 || Industry (ANZSIC4) description: Stationery Goods Retailing || x coordinate: 144.966274 || y coordinate: -37.83069486 || Location: (-37.83069486, 144.966274) || 
1644.963089 -8932.348234 --> Census year: 2018 || Block ID: 746 || Property ID: 110438 || Base property ID: 110437 || CLUE small area: Southbank || Trading name: Cengage Learning Australia Pty Limited || Industry (ANZSIC4) code: 5413 || Industry (ANZSIC4) description: Book Publishing || x coordinate: 144.966274 || y coordinate: -37.83069486 || Location: (-37.83069486, 144.966274) || 
1644.963089 -8932.348234 --> Census year: 2018 || Block ID: 746 || Property ID: 110450 || Base property ID: 110437 || CLUE small area: Southbank || Trading name: Crocmedia || Industry (ANZSIC4) code: 5621 || Industry (ANZSIC4) description: Free-to-Air Television Broadcasting || x coordinate: 144.966274 || y coordinate: -37.83069486 || Location: (-37.83069486, 144.966274) || 
1644.963089 -8932.348234 --> Census year: 2018 || Block ID: 746 || Property ID: 110438 || Base property ID: 110437 || CLUE small area: Southbank || Trading name: Vacant || Industry (ANZSIC4) code: 0 || Industry (ANZSIC4) description: Vacant Space || x coordinate: 144.966274 || y coordinate: -37.83069486 || Location: (-37.83069486, 144.966274) || 
1644.963089 -8932.348234 --> Census year: 2018 || Block ID: 746 || Property ID: 110439 || Base property ID: 110437 || CLUE small area: Southbank || Trading name: Accelerait || Industry (ANZSIC4) code: 8539 || Industry (ANZSIC4) description: Other Allied Health Services || x coordinate: 144.966274 || y coordinate: -37.83069486 || Location: (-37.83069486, 144.966274) || 
1644.963089 -8932.348234 --> Census year: 2018 || Block ID: 746 || Property ID: 110438 || Base property ID: 110437 || CLUE small area: Southbank || Trading name: Travel Design || Industry (ANZSIC4) code: 7220 || Industry (ANZSIC4) description: Travel Agency and Tour Arrangement Services || x coordinate: 144.966274 || y coordinate: -37.83069486 || Location: (-37.83069486, 144.966274) || 
1644.963089 -8932.348234 --> Census year: 2018 || Block ID: 746 || Property ID: 110438 || Base property ID: 110437 || CLUE small area: Southbank || Trading name: Bmk Partners Pty Ltd || Industry (ANZSIC4) code: 6932 || Industry (ANZSIC4) description: Accounting Services || x coordinate: 144.966274 || y coordinate: -37.83069486 || Location: (-37.83069486, 144.966274) || 
1644.963089 -8932.348234 --> Census year: 2018 || Block ID: 746 || Property ID: 110448 || Base property ID: 110437 || CLUE small area: Southbank || Trading name: Kleinfelder Australia Pty Ltd || Industry (ANZSIC4) code: 6923 || Industry (ANZSIC4) description: Engineering Design and Engineering Consulting Services || x coordinate: 144.966274 || y coordinate: -37.83069486 || Location: (-37.83069486, 144.966274) || 
1644.963089 -8932.348234 --> Census year: 2018 || Block ID: 746 || Property ID: 110449 || Base property ID: 110437 || CLUE small area: Southbank || Trading name: Medteck || Industry (ANZSIC4) code: 7000 || Industry (ANZSIC4) description: Computer System Design and Related Services || x coordinate: 144.966274 || y coordinate: -37.83069486 || Location: (-37.83069486, 144.966274) || 
1644.963089 -8932.348234 --> Census year: 2018 || Block ID: 746 || Property ID: 110438 || Base property ID: 110437 || CLUE small area: Southbank || Trading name: Sandridge Partners Financial Planning || Industry (ANZSIC4) code: 6419 || Industry (ANZSIC4) description: Other Auxiliary Finance and Investment Services || x coordinate: 144.966274 || y coordinate: -37.83069486 || Location: (-37.83069486, 144.966274) || 
1644.963089 -8932.348234 --> Census year: 2018 || Block ID: 746 || Property ID: 110438 || Base property ID: 110437 || CLUE small area: Southbank || Trading name: Gapbuster Worldwide Pty Ltd || Industry (ANZSIC4) code: 6950 || Industry (ANZSIC4) description: Market Research and Statistical Services || x coordinate: 144.966274 || y coordinate: -37.83069486 || Location: (-37.83069486, 144.966274) || 
1644.963089 -8932.348234 --> Census year: 2018 || Block ID: 746 || Property ID: 110439 || Base property ID: 110437 || CLUE small area: Southbank || Trading name: Schepisi Communications || Industry (ANZSIC4) code: 5809 || Industry (ANZSIC4) description: Other Telecommunications Services || x coordinate: 144.966274 || y coordinate: -37.83069486 || Location: (-37.83069486, 144.966274) || 
1644.963089 -8932.348234 --> Census year: 2018 || Block ID: 746 || Property ID: 110438 || Base property ID: 110437 || CLUE small area: Southbank || Trading name: Vifor Pharma Pty Limited || Industry (ANZSIC4) code: 3720 || Industry (ANZSIC4) description: Pharmaceutical and Toiletry Goods Wholesaling || x coordinate: 144.966274 || y coordinate: -37.83069486 || Location: (-37.83069486, 144.966274) || 
1644.963089 -8932.348234 --> Census year: 2018 || Block ID: 746 || Property ID: 110450 || Base property ID: 110437 || CLUE small area: Southbank || Trading name: Straight Arrows Inc || Industry (ANZSIC4) code: 8599 || Industry (ANZSIC4) description: Other Health Care Services n.e.c. || x coordinate: 144.966274 || y coordinate: -37.83069486 || Location: (-37.83069486, 144.966274) || 
1644.963089 -8932.348234 --> Census year: 2018 || Block ID: 746 || Property ID: 110439 || Base property ID: 110437 || CLUE small area: Southbank || Trading name: MDA National || Industry (ANZSIC4) code: 6322 || Industry (ANZSIC4) description: General Insurance || x coordinate: 144.966274 || y coordinate: -37.83069486 || Location: (-37.83069486, 144.966274) || 
